date,time_of_day,crime_type,location,latitude,longitude,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity
08.10.2003,10:33:31,Fraud,Electronic City,12.9636,77.7884,Female,63,Female,48,Knife,Fatal,Partly Cloudy,39,Vandalism
01.11.2003,17:59:59,Robbery,Yelahanka,12.8914,77.6571,Male,69,Male,33,Blunt Object,Minor,Partly Cloudy,9,Assault
18.11.2003,16:58:53,Fraud,Electronic City,12.9567,77.6609,Female,55,Other,35,Blunt Object,None,Rain,30,Fraud
24.11.2003,08:37:53,Embezzlement,HSR Layout,13.1465,77.4704,Female,51,Other,34,Blunt Object,Minor,Clear,6,Forgery
26.11.2003,22:24:15,Embezzlement,Bellandur,13.0235,77.4344,Other,38,Other,39,Gun,Major,Partly Cloudy,29,Fraud
01.11.2003,14:31:07,Assault,Koramangala,13.6917,77.4711,Male,43,Female,66,None,Major,Partly Cloudy,23,Theft
03.11.2003,00:46:44,Robbery,Indiranagar,12.8933,77.5768,Male,32,Female,45,None,Minor,Overcast,20,Vandalism
19.11.2003,15:07:59,Embezzlement,Electronic City,12.8029,77.4015,Male,54,Female,50,Knife,Minor,Clear,26,Theft
10.11.2003,07:39:19,Burglary,Whitefield,12.2184,77.6769,Other,35,Female,24,Blunt Object,None,Snow,40,Drug Offense
01.11.2003,03:24:09,Assault,Bellandur,13.1765,77.574,Other,46,Female,52,Gun,Fatal,Overcast,39,Robbery
18.11.2003,01:52:44,Assault,JP Nagar,13.7379,77.5835,Male,47,Male,39,Blunt Object,Major,Rain,4,Embezzlement
26.11.2003,12:46:07,Drug Offense,JP Nagar,13.1603,77.0507,Other,30,Male,57,Blunt Object,Minor,Clear,31,Robbery
09.11.2003,11:41:31,Assault,HSR Layout,12.9029,77.7896,Female,68,Male,59,Gun,Major,Snow,38,Forgery
07.11.2003,06:35:36,Robbery,Marathahalli,13.6822,77.5877,Female,65,Male,48,Blunt Object,Fatal,Clear,17,Drug Offense
24.11.2003,04:48:25,Theft,Marathahalli,13.7545,77.2303,Other,67,Other,42,Gun,Minor,Rain,22,Embezzlement
28.11.2003,07:33:00,Theft,JP Nagar,12.983,77.7436,Other,29,Female,53,None,None,Overcast,19,Burglary
22.11.2003,01:14:24,Vandalism,Bellandur,12.8746,77.4324,Female,59,Other,24,None,Minor,Rain,0,Theft
25.11.2003,12:04:29,Drug Offense,Indiranagar,12.2178,77.2764,Male,52,Male,67,None,Minor,Rain,18,Fraud
01.12.2003,20:44:16,Forgery,Electronic City,12.8939,77.9302,Male,60,Male,23,None,Major,Rain,9,Assault
03.12.2003,14:23:56,Theft,Koramangala,12.8514,77.6502,Other,59,Other,34,Blunt Object,Fatal,Clear,39,Drug Offense
25.12.2003,18:38:22,Theft,Kamakshipalya,13.2987,77.7063,Other,44,Male,22,None,Minor,Rain,20,Theft
05.12.2003,07:41:43,Theft,Koramangala,13.0808,77.426,Female,56,Female,25,Gun,Minor,Partly Cloudy,19,Forgery
05.12.2003,18:12:07,Robbery,HSR Layout,13.0088,77.4862,Female,25,Male,49,Knife,Fatal,Snow,24,Robbery
06.12.2003,22:08:21,Assault,JP Nagar,12.8514,77.3454,Female,35,Female,70,Gun,Minor,Clear,22,Assault
08.12.2003,07:43:49,Drug Offense,Marathahalli,13.0874,77.5877,Female,34,Female,50,None,Fatal,Rain,23,Embezzlement
16.12.2003,01:07:43,Forgery,Yelahanka,12.8218,77.6276,Female,70,Other,44,None,Major,Partly Cloudy,23,Drug Offense
08.12.2003,05:09:14,Embezzlement,Koramangala,13.0808,77.5532,Male,18,Other,39,Gun,Major,Partly Cloudy,40,Fraud
13.12.2003,10:13:12,Burglary,HSR Layout,13.1772,77.6288,Male,44,Male,21,None,None,Clear,32,Vandalism
05.12.2003,11:31:14,Theft,Jayanagar,12.5741,77.3785,Male,38,Female,44,Gun,None,Rain,32,Burglary
25.12.2003,16:30:08,Vandalism,JP Nagar,12.8356,77.8356,Female,20,Other,58,Gun,Minor,Partly Cloudy,28,Vandalism
10.12.2003,22:43:21,Theft,Kamakshipalya,12.8204,77.6127,Other,63,Female,33,None,Minor,Overcast,29,Theft
08.12.2003,16:20:47,Drug Offense,Jayanagar,13.9394,77.7857,Other,68,Male,52,Blunt Object,Major,Clear,26,Fraud
02.12.2003,19:14:04,Fraud,JP Nagar,12.8718,77.4324,Male,23,Male,24,Knife,Minor,Partly Cloudy,15,Robbery
16.12.2003,03:02:30,Robbery,Marathahalli,13.3372,77.5021,Other,25,Other,24,Gun,None,Clear,40,Vandalism
23.12.2003,12:35:59,Assault,JP Nagar,12.9267,77.7878,Female,22,Male,22,None,Major,Snow,12,Assault
22.01.2004,22:46:51,Drug Offense,Koramangala,13.2173,77.9835,Female,21,Male,45,Blunt Object,None,Partly Cloudy,31,Fraud
19.01.2004,13:49:00,Assault,JP Nagar,13.0279,77.4496,Male,40,Male,65,Gun,None,Overcast,20,None
26.01.2004,06:21:32,Vandalism,Jayanagar,12.9746,77.7265,Male,61,Other,18,Blunt Object,Minor,Clear,38,Fraud
04.01.2004,17:47:05,Forgery,JP Nagar,13.0986,77.6718,Male,42,Male,24,Gun,Minor,Snow,8,Drug Offense
04.01.2004,05:17:08,Vandalism,Whitefield,12.8928,77.8914,Other,66,Other,27,None,None,Clear,2,Vandalism
24.01.2004,13:42:29,Vandalism,Koramangala,13.0761,77.5443,Other,18,Male,60,Blunt Object,None,Overcast,31,Fraud
24.01.2004,02:28:35,Assault,JP Nagar,12.9026,77.7685,Other,21,Other,70,Blunt Object,Minor,Overcast,0,Burglary
13.01.2004,00:06:02,Robbery,Banashankari,12.9523,77.4282,Male,28,Other,51,Gun,Major,Clear,12,None
05.01.2004,06:52:56,Forgery,Jayanagar,12.2285,77.7958,Female,58,Female,66,None,Minor,Overcast,39,Burglary
01.01.2004,02:30:48,Vandalism,Jayanagar,13.0555,77.755,Male,68,Male,55,Gun,Minor,Partly Cloudy,40,Robbery
18.01.2004,15:54:56,Burglary,HSR Layout,13.1465,77.5188,Male,26,Male,65,Knife,Major,Snow,5,Embezzlement
09.01.2004,22:04:41,Vandalism,Kamakshipalya,13.1169,77.5304,Male,25,Female,31,Gun,Minor,Snow,13,Fraud
24.01.2004,00:01:43,Fraud,Jayanagar,12.9436,77.6392,Male,60,Other,63,None,Minor,Clear,40,Vandalism
03.01.2004,05:58:14,Theft,Jayanagar,13.161,77.5367,Male,29,Female,53,Knife,Minor,Snow,33,Fraud
17.01.2004,08:04:34,Burglary,Bellandur,13.0774,77.6577,Female,44,Other,19,None,Fatal,Rain,5,None
18.01.2004,23:53:57,Theft,Kamakshipalya,13.1134,77.5717,Female,35,Female,64,Knife,Major,Clear,40,Theft
09.01.2004,11:46:02,Drug Offense,Jayanagar,12.8651,77.5116,Other,57,Female,67,None,Minor,Clear,28,Embezzlement
16.02.2004,21:52:47,Robbery,Kamakshipalya,13.6096,77.85,Male,27,Female,26,None,Minor,Overcast,5,Assault
23.02.2004,20:41:48,Fraud,Whitefield,13.034,77.777,Female,66,Other,48,None,Fatal,Snow,38,None
27.02.2004,05:12:43,Drug Offense,Koramangala,12.9299,77.5516,Other,30,Other,25,Blunt Object,None,Partly Cloudy,17,Drug Offense
06.02.2004,04:49:40,Theft,Indiranagar,12.8554,77.9073,Female,57,Female,39,Knife,Major,Overcast,5,Theft
24.02.2004,12:21:44,Embezzlement,Kamakshipalya,12.9598,77.7857,Other,24,Female,64,Knife,Minor,Snow,27,Assault
01.02.2004,03:20:03,Vandalism,Koramangala,12.9146,77.5068,Other,62,Male,54,None,Fatal,Clear,24,Forgery
22.02.2004,06:17:02,Drug Offense,HSR Layout,13.1632,77.574,Male,30,Male,26,None,None,Partly Cloudy,3,Drug Offense
20.02.2004,17:45:12,Assault,Whitefield,13.1417,77.7261,Female,22,Other,29,Gun,Major,Snow,7,Embezzlement
12.02.2004,15:37:30,Fraud,JP Nagar,13.051,77.7727,Male,66,Male,30,None,Minor,Overcast,13,Forgery
28.02.2004,23:49:00,Theft,Banashankari,13.0828,77.7404,Male,38,Female,18,Knife,Major,Partly Cloudy,23,Drug Offense
01.02.2004,23:53:19,Assault,Koramangala,13.1061,77.4816,Female,50,Male,63,Blunt Object,Minor,Clear,37,None
14.02.2004,11:08:54,Theft,Bellandur,13.0913,77.5674,Other,70,Female,52,Knife,Minor,Overcast,39,Fraud
16.02.2004,16:47:26,Drug Offense,Koramangala,12.8704,77.6916,Other,21,Other,43,Blunt Object,Major,Partly Cloudy,28,Vandalism
08.02.2004,11:07:40,Fraud,HSR Layout,12.9267,77.6189,Male,18,Other,48,Blunt Object,Minor,Partly Cloudy,17,Embezzlement
12.02.2004,05:56:08,Fraud,JP Nagar,13.0014,77.6609,Female,35,Female,68,Blunt Object,None,Snow,10,Fraud
04.02.2004,16:36:53,Drug Offense,Kamakshipalya,13.1725,77.5479,Other,18,Other,66,None,None,Clear,2,Robbery
14.02.2004,06:33:20,Drug Offense,Yelahanka,12.4051,77.4227,Male,57,Female,37,Knife,Fatal,Partly Cloudy,4,Drug Offense
02.03.2004,22:05:34,Fraud,Yelahanka,13.1519,77.2461,Female,52,Other,30,Gun,None,Rain,38,Forgery
14.03.2004,14:13:14,Forgery,Kamakshipalya,13.0402,77.4645,Female,31,Female,67,None,Minor,Clear,6,Theft
03.03.2004,21:54:12,Robbery,Bellandur,12.6159,77.5338,Other,65,Other,31,Knife,Fatal,Rain,18,Robbery
23.03.2004,00:21:54,Vandalism,Banashankari,13.0468,77.5213,Other,36,Female,58,Knife,Fatal,Rain,4,Vandalism
14.03.2004,21:27:48,Vandalism,Kamakshipalya,13.0741,77.4733,Other,41,Other,41,None,Minor,Clear,27,Forgery
18.03.2004,09:16:08,Fraud,Electronic City,12.9778,77.316,Other,39,Other,67,Gun,Minor,Rain,39,Fraud
09.03.2004,18:57:51,Robbery,Whitefield,12.6257,77.7146,Other,26,Male,26,Knife,Minor,Clear,4,Vandalism
18.03.2004,17:19:40,Theft,Whitefield,12.9324,77.6791,Other,65,Female,22,Gun,Major,Clear,29,Robbery
25.03.2004,11:05:48,Robbery,Indiranagar,12.7334,77.5602,Other,21,Male,51,Blunt Object,None,Clear,17,Theft
13.03.2004,21:06:40,Embezzlement,Electronic City,12.9704,77.4253,Female,39,Male,30,Knife,Minor,Rain,2,Theft
27.03.2004,15:07:40,Assault,Kamakshipalya,12.5125,77.766,Other,21,Female,20,Gun,Minor,Snow,0,Burglary
01.03.2004,16:42:06,Fraud,Electronic City,12.7737,77.5733,Female,32,Male,59,Knife,Major,Partly Cloudy,12,Robbery
19.03.2004,03:20:58,Forgery,HSR Layout,13.1359,77.4624,Male,69,Female,37,Gun,Minor,Partly Cloudy,8,Fraud
08.03.2004,15:46:25,Embezzlement,Marathahalli,13.0992,77.4496,Female,69,Male,49,Gun,Fatal,Rain,4,Theft
21.03.2004,02:15:20,Forgery,Yelahanka,13.1446,77.485,Female,35,Female,42,Gun,None,Clear,29,Assault
28.03.2004,11:47:19,Forgery,Banashankari,13.1632,77.7379,Other,60,Other,31,Gun,None,Overcast,0,Robbery
23.03.2004,09:21:38,Assault,Electronic City,12.9809,77.0016,Female,48,Other,63,Knife,Fatal,Snow,35,Drug Offense
04.04.2004,10:07:20,Robbery,Whitefield,13.9637,77.7149,Other,33,Other,45,Knife,None,Partly Cloudy,37,Assault
07.04.2004,01:21:49,Assault,Jayanagar,13.1316,77.5307,Other,56,Male,50,Blunt Object,Fatal,Rain,3,Drug Offense
11.04.2004,00:56:29,Fraud,Bellandur,13.8437,77.6198,Male,55,Female,54,Gun,Minor,Partly Cloudy,37,Drug Offense
22.04.2004,14:30:20,Vandalism,JP Nagar,12.8129,77.473,Female,68,Female,46,Knife,Major,Clear,40,None
20.04.2004,15:48:27,Fraud,HSR Layout,13.1532,77.5602,Female,29,Female,48,Blunt Object,Minor,Overcast,29,Vandalism
23.04.2004,12:56:07,Robbery,HSR Layout,13.1961,77.6169,Other,24,Female,43,Knife,Major,Rain,29,Drug Offense
10.04.2004,12:56:06,Assault,JP Nagar,12.8415,77.2647,Other,47,Female,30,None,Minor,Overcast,9,Theft
12.04.2004,19:31:17,Robbery,JP Nagar,13.9153,77.9652,Female,47,Other,59,None,None,Partly Cloudy,6,Fraud
21.04.2004,20:51:44,Forgery,Whitefield,12.8641,77.7276,Female,29,Male,47,Gun,Minor,Overcast,14,Assault
08.04.2004,07:44:05,Burglary,Marathahalli,12.8939,77.5225,Other,44,Male,45,Gun,Minor,Overcast,34,Forgery
07.04.2004,09:27:27,Forgery,Bellandur,13.0694,77.5323,Other,41,Female,24,None,Fatal,Overcast,37,Vandalism
05.04.2004,03:11:03,Forgery,Koramangala,12.8066,77.6458,Other,65,Male,24,None,None,Rain,28,Robbery
27.04.2004,00:34:48,Vandalism,Banashankari,12.79,77.1821,Male,66,Male,58,Knife,Fatal,Snow,17,Assault
05.04.2004,20:53:51,Fraud,Jayanagar,12.8458,77.4583,Male,28,Other,63,None,None,Clear,15,Drug Offense
12.04.2004,07:11:12,Assault,Whitefield,12.9426,77.4394,Other,20,Male,24,Gun,Minor,Clear,1,None
24.04.2004,12:04:36,Assault,Jayanagar,13.8156,77.1669,Male,63,Female,25,Knife,Major,Overcast,27,Forgery
02.04.2004,12:37:48,Robbery,Jayanagar,12.9138,77.473,Other,64,Male,39,Gun,Minor,Overcast,22,Robbery
24.05.2004,07:55:06,Embezzlement,Yelahanka,12.8774,77.5383,Female,44,Male,48,None,Major,Clear,1,Assault
22.05.2004,16:40:36,Embezzlement,HSR Layout,12.12,77.0373,Female,44,Male,36,Knife,Major,Rain,14,Embezzlement
16.05.2004,15:33:23,Vandalism,JP Nagar,13.1302,77.5191,Other,60,Female,40,Gun,None,Partly Cloudy,24,Forgery
03.05.2004,04:36:48,Assault,Kamakshipalya,13.8859,77.4281,Female,59,Female,48,Knife,None,Clear,13,Theft
03.05.2004,00:48:07,Theft,Marathahalli,13.0998,77.4393,Other,19,Male,18,None,Fatal,Partly Cloudy,14,Assault
16.05.2004,13:20:16,Burglary,Electronic City,13.155,77.4237,Other,20,Male,47,Gun,Major,Clear,38,Forgery
05.05.2004,02:05:15,Fraud,Electronic City,13.0471,77.3632,Other,49,Female,24,None,Major,Overcast,31,Forgery
16.05.2004,13:48:28,Forgery,Banashankari,12.9757,77.7455,Male,42,Male,35,None,Fatal,Clear,14,Fraud
03.05.2004,06:34:17,Fraud,Jayanagar,12.9361,77.6189,Male,33,Female,51,None,None,Overcast,2,Vandalism
17.05.2004,23:57:32,Fraud,Koramangala,13.1437,77.5886,Male,54,Other,24,Knife,Major,Snow,18,Vandalism
27.05.2004,00:46:23,Drug Offense,JP Nagar,13.1675,77.6672,Female,57,Male,32,Blunt Object,Fatal,Partly Cloudy,19,Fraud
11.05.2004,21:55:30,Drug Offense,Banashankari,12.8064,77.4561,Other,46,Female,18,Gun,Major,Clear,14,Drug Offense
19.05.2004,08:42:16,Forgery,Marathahalli,13.1033,77.6142,Other,23,Female,47,Blunt Object,Minor,Partly Cloudy,1,Embezzlement
04.05.2004,22:22:16,Forgery,Whitefield,12.8401,77.5831,Other,54,Male,53,Knife,None,Overcast,31,Forgery
07.05.2004,13:29:43,Embezzlement,JP Nagar,12.4323,77.7276,Other,22,Female,60,Blunt Object,Major,Overcast,25,Assault
17.05.2004,12:04:49,Robbery,Indiranagar,12.8212,77.6824,Female,47,Male,24,Blunt Object,Major,Clear,37,Robbery
05.05.2004,03:14:42,Theft,Banashankari,13.0785,77.7399,Male,54,Male,42,Blunt Object,Minor,Snow,17,Forgery
22.06.2004,19:21:49,Robbery,Electronic City,12.2101,77.7285,Female,56,Female,37,None,Major,Partly Cloudy,28,Burglary
28.06.2004,14:17:25,Theft,JP Nagar,12.9138,77.7242,Male,61,Other,37,Gun,Major,Overcast,17,Theft
07.06.2004,18:30:52,Drug Offense,HSR Layout,12.8037,77.4383,Male,24,Female,56,Gun,Fatal,Partly Cloudy,9,Fraud
08.06.2004,13:02:42,Vandalism,Marathahalli,13.9637,77.7992,Male,25,Female,63,Knife,Major,Snow,8,Forgery
05.06.2004,19:13:08,Fraud,Banashankari,13.0559,77.668,Female,30,Other,22,Knife,Major,Clear,33,None
20.06.2004,12:06:23,Burglary,HSR Layout,12.8433,77.6205,Male,48,Male,65,Gun,Fatal,Snow,28,Vandalism
14.06.2004,13:43:55,Vandalism,Indiranagar,13.1788,77.737,Male,31,Other,37,Gun,Minor,Snow,1,Vandalism
28.06.2004,16:26:31,Embezzlement,Yelahanka,13.0288,77.0354,Other,48,Other,26,Blunt Object,None,Overcast,15,Vandalism
25.06.2004,08:40:34,Theft,Electronic City,12.9648,77.5845,Female,61,Female,55,Knife,Major,Rain,7,Burglary
21.06.2004,09:40:25,Assault,Banashankari,13.0039,77.4102,Male,68,Other,53,Blunt Object,Fatal,Clear,26,Fraud
26.06.2004,21:59:54,Drug Offense,Bellandur,12.9708,77.1821,Male,26,Female,33,Gun,Fatal,Overcast,11,Embezzlement
28.06.2004,07:13:40,Vandalism,Kamakshipalya,12.8873,77.6681,Male,69,Male,38,Blunt Object,Fatal,Rain,25,Assault
15.06.2004,01:59:32,Vandalism,Marathahalli,12.9718,77.6202,Female,24,Other,69,Knife,None,Partly Cloudy,26,Theft
28.06.2004,13:04:26,Robbery,Electronic City,12.4874,77.6169,Male,39,Female,36,None,Fatal,Snow,33,Fraud
21.06.2004,04:13:24,Drug Offense,JP Nagar,12.893,77.5987,Female,64,Female,33,Gun,Fatal,Overcast,39,Embezzlement
01.06.2004,20:22:15,Robbery,Yelahanka,13.1359,77.5517,Other,53,Female,45,Gun,Major,Rain,2,Embezzlement
04.06.2004,20:07:28,Drug Offense,JP Nagar,12.0948,77.1808,Female,43,Other,56,None,Fatal,Overcast,28,Theft
21.07.2004,13:04:50,Burglary,Jayanagar,12.9704,77.7867,Female,50,Female,29,Gun,Minor,Overcast,2,Theft
11.07.2004,13:37:41,Theft,HSR Layout,12.94,77.4655,Female,30,Male,68,Blunt Object,Minor,Overcast,28,Robbery
03.07.2004,18:39:51,Fraud,HSR Layout,12.3353,77.6234,Female,63,Male,70,Blunt Object,Fatal,Clear,0,None
14.07.2004,20:43:54,Assault,Koramangala,12.8214,77.7853,Other,59,Female,65,Gun,Minor,Snow,21,Robbery
06.07.2004,08:16:44,Vandalism,Kamakshipalya,13.103,77.6954,Female,44,Male,65,Blunt Object,Major,Clear,34,Assault
21.07.2004,05:36:05,Fraud,Jayanagar,13.1041,77.7429,Male,27,Male,25,Gun,Major,Overcast,30,Forgery
10.07.2004,23:38:05,Theft,Kamakshipalya,13.1033,77.712,Female,27,Male,30,Gun,None,Clear,36,Vandalism
17.07.2004,05:07:01,Fraud,Jayanagar,12.56,77.7387,Other,64,Other,35,Blunt Object,None,Rain,40,Robbery
18.07.2004,23:25:54,Embezzlement,Jayanagar,12.8939,77.6415,Male,52,Male,61,Knife,Major,Partly Cloudy,17,Drug Offense
19.07.2004,01:22:57,Embezzlement,Bellandur,13.048,77.0373,Female,45,Other,53,Gun,Minor,Partly Cloudy,23,Drug Offense
27.07.2004,00:36:35,Embezzlement,HSR Layout,12.3947,77.7348,Other,66,Other,39,Blunt Object,None,Clear,33,None
16.07.2004,12:07:01,Vandalism,Yelahanka,12.9569,77.6185,Male,39,Other,62,Blunt Object,Minor,Clear,3,Theft
19.07.2004,09:27:28,Robbery,Jayanagar,12.9836,77.0507,Male,64,Other,56,Gun,Fatal,Clear,3,Fraud
15.07.2004,10:14:56,Vandalism,JP Nagar,13.1184,77.5091,Female,57,Male,31,Blunt Object,Fatal,Partly Cloudy,19,Fraud
13.07.2004,02:03:52,Embezzlement,Banashankari,13.5346,77.5392,Male,29,Female,24,None,Fatal,Partly Cloudy,16,None
13.07.2004,08:46:23,Robbery,Jayanagar,13.1025,77.5595,Male,70,Male,45,Gun,Minor,Partly Cloudy,27,Embezzlement
12.07.2004,22:07:33,Drug Offense,Indiranagar,13.1963,77.4947,Male,56,Female,65,None,Major,Clear,25,Assault
16.08.2004,08:58:48,Embezzlement,Bellandur,13.0249,77.789,Male,22,Other,41,Knife,Minor,Partly Cloudy,9,Theft
06.08.2004,04:48:03,Forgery,JP Nagar,13.0804,77.6557,Female,48,Female,70,None,None,Clear,11,Burglary
11.08.2004,08:16:25,Forgery,Marathahalli,12.0143,77.439,Female,27,Male,19,None,Fatal,Clear,8,None
18.08.2004,08:32:30,Assault,Koramangala,13.1933,77.3785,Male,70,Male,48,Gun,Minor,Snow,5,Fraud
28.08.2004,09:20:03,Drug Offense,HSR Layout,13.0024,77.714,Female,43,Male,44,Blunt Object,Minor,Rain,8,Robbery
10.08.2004,06:16:29,Forgery,Bellandur,12.9622,77.4949,Other,20,Other,55,Knife,Minor,Clear,36,Fraud
08.08.2004,00:56:05,Vandalism,Marathahalli,13.0167,77.4558,Other,50,Other,19,Knife,Major,Snow,22,None
15.08.2004,23:35:57,Fraud,Banashankari,13.1207,77.7146,Other,51,Female,50,Gun,None,Partly Cloudy,6,Assault
15.08.2004,11:24:54,Burglary,Kamakshipalya,12.8297,77.5801,Other,58,Male,47,None,Minor,Rain,5,None
27.08.2004,19:16:26,Fraud,Electronic City,13.1326,77.2647,Other,49,Other,23,None,Fatal,Partly Cloudy,38,None
26.08.2004,23:13:30,Assault,Jayanagar,13.1935,77.6258,Female,38,Other,65,Knife,Major,Clear,13,None
15.08.2004,15:38:40,Fraud,Banashankari,12.9567,77.7698,Other,36,Female,66,Knife,Major,Snow,1,Vandalism
28.08.2004,21:29:33,Burglary,Bellandur,13.1749,77.3632,Female,29,Male,59,None,Minor,Clear,13,Burglary
19.08.2004,14:20:07,Forgery,Bellandur,13.1544,77.5268,Other,46,Male,32,Gun,Fatal,Snow,13,Robbery
15.08.2004,19:56:32,Forgery,Jayanagar,13.0207,77.5186,Other,65,Other,41,Blunt Object,None,Rain,19,Theft
02.08.2004,10:56:22,Burglary,Kamakshipalya,13.0326,77.5079,Female,28,Female,60,None,None,Overcast,20,Fraud
19.08.2004,10:47:00,Forgery,Jayanagar,13.454,77.5579,Male,57,Male,45,Blunt Object,Fatal,Clear,40,Burglary
05.09.2004,09:48:27,Assault,JP Nagar,12.9232,77.1954,Female,64,Other,51,Knife,None,Overcast,10,Forgery
18.09.2004,11:06:20,Embezzlement,HSR Layout,13.7958,77.5375,Other,58,Male,18,Gun,Major,Rain,31,Drug Offense
20.09.2004,03:06:58,Fraud,Jayanagar,12.956,77.4353,Female,46,Male,18,Knife,Fatal,Snow,34,None
09.09.2004,05:40:05,Theft,HSR Layout,12.8528,77.44,Female,37,Other,38,None,None,Snow,25,Theft
18.09.2004,08:03:38,Forgery,Bellandur,13.1571,77.4497,Male,26,Female,49,Gun,Major,Rain,26,Forgery
22.09.2004,11:58:02,Drug Offense,Jayanagar,12.8936,77.6439,Male,42,Male,33,Blunt Object,Major,Clear,40,Theft
08.09.2004,21:51:08,Robbery,Kamakshipalya,12.9528,77.6668,Female,58,Other,61,Blunt Object,Minor,Overcast,12,Assault
24.09.2004,18:58:49,Drug Offense,Kamakshipalya,13.1948,77.4173,Other,25,Female,22,Knife,Major,Partly Cloudy,33,Drug Offense
02.09.2004,16:41:33,Theft,Kamakshipalya,13.0741,77.426,Female,67,Female,68,Knife,Minor,Partly Cloudy,7,Forgery
28.09.2004,04:35:47,Forgery,JP Nagar,13.1041,77.7962,Female,70,Female,60,Gun,Major,Rain,37,Robbery
12.09.2004,21:36:57,Fraud,Koramangala,13.1435,77.6202,Female,37,Female,32,Gun,None,Partly Cloudy,20,None
06.09.2004,16:10:22,Embezzlement,Marathahalli,13.1209,77.4949,Other,56,Female,67,None,Minor,Clear,25,Assault
07.09.2004,20:33:23,Burglary,Banashankari,12.8251,77.5365,Male,56,Female,28,Knife,Fatal,Clear,35,Fraud
07.09.2004,20:06:39,Fraud,Koramangala,13.0877,77.6135,Other,58,Female,43,Blunt Object,Major,Partly Cloudy,31,Fraud
25.09.2004,08:15:00,Fraud,Indiranagar,13.7379,77.6261,Male,21,Other,32,Knife,Major,Overcast,36,None
26.09.2004,06:56:29,Vandalism,Kamakshipalya,12.932,77.5535,Other,49,Male,20,None,None,Rain,0,Robbery
24.09.2004,08:38:21,Robbery,Yelahanka,13.1729,77.6142,Male,68,Female,37,Blunt Object,Minor,Overcast,38,Drug Offense
21.10.2004,05:34:32,Fraud,Banashankari,13.0285,77.7853,Other,20,Female,21,Gun,Major,Snow,27,Robbery
21.10.2004,16:00:21,Drug Offense,Yelahanka,12.8554,77.6198,Female,24,Female,46,Blunt Object,None,Clear,19,Theft
27.10.2004,08:01:25,Assault,Jayanagar,12.9089,77.6943,Other,43,Female,59,Knife,None,Overcast,30,Forgery
03.10.2004,05:56:44,Assault,Electronic City,12.8939,77.4161,Female,25,Other,20,None,None,Rain,2,Drug Offense
26.10.2004,04:53:11,Burglary,Indiranagar,13.1325,77.7629,Male,52,Other,36,Gun,None,Rain,21,None
13.10.2004,01:30:58,Fraud,JP Nagar,13.1653,77.7784,Other,44,Female,31,Knife,Major,Rain,28,Assault
10.10.2004,20:57:03,Embezzlement,Marathahalli,13.0741,77.5337,Other,22,Female,23,Knife,Fatal,Partly Cloudy,21,None
28.10.2004,07:10:20,Embezzlement,Whitefield,12.9499,77.6458,Other,23,Male,33,Blunt Object,Major,Clear,6,Assault
24.10.2004,05:06:12,Assault,HSR Layout,12.8212,77.8875,Other,35,Other,36,Blunt Object,None,Clear,3,Vandalism
05.10.2004,20:24:56,Vandalism,Indiranagar,12.8643,77.7592,Other,25,Other,55,None,Minor,Snow,31,Burglary
28.10.2004,03:01:51,Assault,Bellandur,13.0167,77.2461,Other,59,Male,36,None,None,Overcast,33,Theft
17.10.2004,19:59:18,Forgery,Indiranagar,12.9724,77.4583,Other,70,Other,53,Blunt Object,Fatal,Partly Cloudy,5,Robbery
14.10.2004,18:47:06,Embezzlement,Banashankari,13.1228,77.6604,Other,51,Female,44,Blunt Object,Minor,Partly Cloudy,26,Fraud
10.10.2004,12:53:39,Drug Offense,Jayanagar,13.0745,77.65,Female,28,Female,54,None,Major,Overcast,25,Theft
14.10.2004,22:58:36,Embezzlement,Marathahalli,13.0043,77.7466,Other,35,Female,51,Blunt Object,Minor,Partly Cloudy,3,Drug Offense
20.10.2004,18:30:22,Theft,Indiranagar,12.8969,77.5863,Other,57,Female,62,Knife,Minor,Snow,29,Burglary
07.10.2004,00:26:53,Forgery,Yelahanka,13.454,77.5367,Other,58,Other,38,Gun,Minor,Overcast,28,Embezzlement
06.11.2004,13:33:09,Vandalism,Electronic City,12.9569,77.669,Female,52,Male,32,Knife,Minor,Clear,33,Vandalism
22.11.2004,22:07:32,Embezzlement,Marathahalli,13.1524,77.6002,Male,50,Other,33,Gun,Minor,Clear,35,None
21.11.2004,00:32:18,Assault,Yelahanka,13.1061,77.4499,Male,52,Other,70,Gun,Minor,Clear,31,None
11.11.2004,06:03:59,Fraud,Banashankari,13.0895,77.449,Other,63,Other,61,Gun,Fatal,Overcast,12,Drug Offense
11.11.2004,02:43:42,Burglary,JP Nagar,12.9694,77.6135,Male,18,Other,65,Knife,Major,Clear,5,Embezzlement
02.11.2004,09:02:43,Forgery,Banashankari,13.0767,77.4133,Other,44,Male,47,None,Major,Overcast,21,None
17.11.2004,23:00:35,Vandalism,Whitefield,12.9617,77.7271,Male,67,Female,41,Gun,Minor,Rain,40,Assault
21.11.2004,15:09:28,Theft,Kamakshipalya,13.1592,77.7104,Other,63,Other,37,Gun,Fatal,Clear,7,Forgery
18.11.2004,09:38:23,Vandalism,Marathahalli,13.1417,77.6099,Female,49,Male,50,None,Minor,Overcast,36,Forgery
