date,time_of_day,crime_type,location,latitude,longitude,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity
21.03.2021,22:56:53,Embezzlement,Koramangala,12.8934,77.4558,Male,18,Other,31,None,Fatal,Rain,32,Vandalism
23.03.2021,19:50:32,Fraud,Yelahanka,13.0149,77.5879,Female,21,Other,42,Gun,Major,Snow,26,Theft
27.03.2021,04:22:24,Burglary,Kamakshipalya,12.836,77.4045,Female,57,Female,30,None,Major,Snow,30,Forgery
28.03.2021,05:27:21,Assault,Banashankari,13.0224,77.5672,Other,61,Male,49,Gun,None,Partly Cloudy,11,Forgery
28.03.2021,20:44:32,Robbery,Koramangala,12.8216,77.7261,Female,20,Male,45,Blunt Object,Minor,Overcast,33,Assault
02.04.2021,02:55:00,Drug Offense,Marathahalli,12.9598,77.7939,Male,41,Male,30,Knife,Major,Snow,18,Robbery
03.04.2021,12:57:12,Embezzlement,HSR Layout,12.8066,77.6194,Other,24,Male,44,None,Major,Clear,32,Robbery
08.04.2021,04:34:19,Fraud,JP Nagar,13.1033,77.426,Female,28,Other,41,None,Minor,Snow,29,Burglary
08.04.2021,21:10:22,Drug Offense,Bellandur,12.8259,77.5249,Other,32,Female,62,Blunt Object,Minor,Rain,18,Burglary
12.04.2021,20:03:23,Forgery,Bellandur,12.9499,77.5427,Male,43,Female,38,Knife,Major,Partly Cloudy,5,Theft
12.04.2021,05:04:54,Assault,Yelahanka,13.0285,77.7064,Male,43,Female,37,None,Minor,Rain,32,Drug Offense
13.04.2021,10:41:16,Forgery,Bellandur,12.8901,77.5474,Female,65,Female,54,None,Major,Partly Cloudy,35,Vandalism
14.04.2021,02:09:34,Assault,JP Nagar,13.1803,77.6623,Female,28,Other,25,None,None,Snow,12,Embezzlement
16.04.2021,21:58:36,Forgery,Banashankari,13.0547,77.5186,Female,25,Female,23,Knife,Major,Clear,25,None
21.04.2021,01:55:42,Vandalism,Yelahanka,12.9617,77.5416,Other,34,Other,31,None,None,Snow,15,Burglary
22.04.2021,12:44:58,Robbery,Banashankari,12.9612,77.7822,Other,19,Female,58,Blunt Object,None,Snow,33,Embezzlement
23.04.2021,22:26:15,Fraud,Whitefield,13.0066,77.6129,Female,39,Male,19,Blunt Object,Fatal,Clear,17,Embezzlement
23.04.2021,12:52:49,Fraud,Banashankari,12.8721,77.67,Other,55,Female,58,Gun,Major,Partly Cloudy,40,Drug Offense
25.04.2021,23:20:31,Burglary,Indiranagar,12.9145,77.5225,Other,63,Male,32,None,Major,Rain,34,Fraud
29.04.2021,06:56:17,Theft,Electronic City,12.9208,77.4237,Other,30,Female,28,None,Fatal,Overcast,20,Burglary
02.05.2021,15:46:21,Fraud,Yelahanka,12.8514,77.4986,Other,21,Male,25,None,Fatal,Clear,9,None
05.05.2021,05:56:06,Theft,HSR Layout,13.1209,77.6698,Other,22,Female,49,Knife,Major,Overcast,1,Forgery
07.05.2021,22:47:09,Embezzlement,JP Nagar,13.0804,77.6954,Male,48,Male,22,Knife,Fatal,Overcast,1,Burglary
08.05.2021,00:47:31,Theft,Banashankari,12.8129,77.412,Other,34,Male,43,None,Minor,Rain,18,Vandalism
08.05.2021,20:55:44,Forgery,Bellandur,12.9711,77.6794,Other,29,Male,21,Gun,Fatal,Rain,21,Forgery
15.05.2021,02:55:42,Drug Offense,Indiranagar,13.0039,77.4404,Female,60,Female,23,Knife,None,Overcast,23,Theft
25.05.2021,23:18:21,Burglary,Electronic City,13.1963,77.6091,Other,63,Other,64,Knife,Fatal,Overcast,1,Vandalism
25.05.2021,08:38:00,Burglary,Yelahanka,13.0893,77.7606,Male,50,Male,25,Knife,Fatal,Rain,38,Forgery
30.05.2021,02:33:15,Fraud,HSR Layout,12.8718,77.4757,Male,46,Female,39,None,None,Overcast,32,None
31.05.2021,12:42:53,Fraud,Koramangala,13.0775,77.6525,Female,63,Other,58,Blunt Object,None,Partly Cloudy,29,Vandalism
03.06.2021,03:15:59,Theft,Koramangala,12.8195,77.6903,Male,32,Other,62,Blunt Object,Minor,Snow,6,Drug Offense
04.06.2021,00:00:54,Assault,Electronic City,12.9648,77.7713,Male,44,Female,45,Knife,Minor,Snow,13,Burglary
04.06.2021,17:40:54,Theft,Kamakshipalya,12.9745,77.755,Other,61,Male,20,Knife,Minor,Rain,2,Robbery
15.06.2021,14:07:15,Fraud,Kamakshipalya,12.8037,77.5516,Female,26,Other,22,Blunt Object,Major,Snow,18,Vandalism
18.06.2021,16:56:11,Assault,Banashankari,12.9708,77.5111,Male,52,Other,27,None,Major,Clear,10,Burglary
18.06.2021,03:20:59,Embezzlement,Marathahalli,13.112,77.574,Other,39,Male,43,Blunt Object,Major,Partly Cloudy,32,Theft
24.06.2021,05:03:34,Theft,Koramangala,12.8659,77.552,Male,51,Female,63,Knife,Fatal,Snow,0,Theft
25.06.2021,10:43:05,Drug Offense,Kamakshipalya,13.1527,77.6253,Male,51,Other,65,Gun,None,Clear,22,Drug Offense
29.06.2021,00:52:29,Burglary,Electronic City,12.8956,77.6498,Other,29,Male,42,Knife,None,Rain,8,Burglary
29.06.2021,14:24:55,Drug Offense,HSR Layout,13.0874,77.4076,Male,49,Female,56,Gun,None,Overcast,0,Assault
02.07.2021,22:57:21,Assault,Marathahalli,13.0877,77.7806,Other,27,Other,18,Blunt Object,Fatal,Overcast,20,Fraud
10.07.2021,19:43:28,Assault,Whitefield,12.9981,77.6975,Female,55,Male,55,Knife,Major,Partly Cloudy,5,Drug Offense
10.07.2021,01:16:50,Burglary,JP Nagar,12.9534,77.7222,Male,18,Male,37,Knife,Major,Partly Cloudy,9,Fraud
14.07.2021,21:51:24,Drug Offense,Kamakshipalya,13.0446,77.6965,Male,45,Other,50,None,Fatal,Clear,0,Fraud
19.07.2021,00:51:29,Assault,Electronic City,12.8326,77.6902,Male,49,Other,47,Blunt Object,Major,Partly Cloudy,15,Drug Offense
20.07.2021,15:14:31,Burglary,Kamakshipalya,12.8043,77.5893,Other,42,Male,23,None,None,Partly Cloudy,18,Drug Offense
21.07.2021,22:46:47,Forgery,Indiranagar,12.9528,77.7404,Other,63,Other,58,None,Fatal,Clear,10,None
24.07.2021,11:39:58,Robbery,Marathahalli,13.1212,77.789,Female,25,Other,46,Blunt Object,Major,Partly Cloudy,23,Assault
25.07.2021,05:14:35,Theft,Banashankari,13.1922,77.7902,Female,59,Other,54,Blunt Object,None,Partly Cloudy,29,Burglary
28.07.2021,06:41:03,Vandalism,HSR Layout,13.1697,77.5835,Other,27,Female,19,Gun,Fatal,Clear,20,Assault
29.07.2021,17:53:14,Fraud,Banashankari,12.8644,77.712,Male,36,Male,65,Knife,Fatal,Partly Cloudy,33,Drug Offense
02.08.2021,18:01:33,Vandalism,Kamakshipalya,12.971,77.4655,Female,19,Female,65,Gun,None,Rain,10,Embezzlement
14.08.2021,11:38:01,Forgery,JP Nagar,13.0676,77.6405,Other,20,Other,21,Gun,Fatal,Partly Cloudy,20,None
16.08.2021,13:43:07,Burglary,Indiranagar,12.9962,77.6809,Female,39,Female,25,Gun,None,Overcast,3,Burglary
28.08.2021,03:29:26,Forgery,Kamakshipalya,12.9836,77.6728,Female,26,Other,43,None,None,Rain,32,Burglary
28.08.2021,13:07:05,Robbery,Banashankari,13.0925,77.7921,Female,63,Female,46,Blunt Object,Minor,Partly Cloudy,14,Burglary
29.08.2021,22:42:54,Fraud,Yelahanka,12.9242,77.5877,Male,63,Male,44,None,Major,Clear,10,Vandalism
30.08.2021,11:32:55,Vandalism,Kamakshipalya,12.8065,77.501,Female,55,Other,57,None,None,Rain,37,Theft
30.08.2021,05:15:21,Drug Offense,Kamakshipalya,13.1678,77.7504,Male,35,Male,46,Gun,Major,Snow,19,Vandalism
01.09.2021,01:15:40,Drug Offense,Electronic City,13.0381,77.7426,Male,58,Other,46,Blunt Object,None,Snow,37,Drug Offense
04.09.2021,11:16:05,Fraud,HSR Layout,13.1465,77.737,Male,52,Female,32,Knife,Fatal,Overcast,30,Drug Offense
05.09.2021,12:41:42,Theft,Kamakshipalya,12.8547,77.5855,Female,41,Female,42,Knife,Fatal,Snow,3,Theft
07.09.2021,01:23:43,Robbery,Jayanagar,12.9251,77.6686,Female,26,Other,38,None,Major,Partly Cloudy,9,Forgery
09.09.2021,10:35:41,Drug Offense,Jayanagar,13.0381,77.7566,Female,61,Other,61,Knife,Fatal,Rain,17,Burglary
13.09.2021,18:36:23,Theft,Indiranagar,13.1933,77.7372,Male,48,Female,58,Gun,Minor,Overcast,13,Fraud
14.09.2021,12:59:45,Vandalism,Kamakshipalya,13.1859,77.6142,Female,57,Other,60,Blunt Object,Fatal,Partly Cloudy,1,Vandalism
15.09.2021,02:10:54,Theft,Yelahanka,13.1627,77.7063,Other,40,Female,25,Knife,Fatal,Rain,28,Burglary
27.09.2021,22:47:55,Robbery,Bellandur,13.1592,77.7385,Other,32,Female,23,Knife,None,Overcast,9,Fraud
28.09.2021,06:36:59,Embezzlement,Marathahalli,12.8746,77.7989,Other,37,Female,42,Gun,Major,Rain,8,Fraud
03.10.2021,08:13:43,Fraud,Electronic City,12.9511,77.615,Other,36,Male,37,Gun,Major,Rain,29,Vandalism
07.10.2021,13:30:05,Theft,Jayanagar,13.0288,77.7867,Female,55,Male,57,Gun,Minor,Partly Cloudy,6,Embezzlement
07.10.2021,02:52:44,Embezzlement,Kamakshipalya,13.155,77.5801,Other,35,Female,56,Gun,Fatal,Overcast,0,Vandalism
10.10.2021,09:21:20,Vandalism,Koramangala,12.9893,77.4586,Other,49,Other,33,None,Minor,Overcast,30,Vandalism
14.10.2021,23:17:21,Embezzlement,Bellandur,12.965,77.529,Female,36,Male,44,Knife,Major,Overcast,27,Drug Offense
17.10.2021,07:54:31,Vandalism,Banashankari,12.9493,77.6294,Female,39,Female,54,None,Major,Snow,8,Embezzlement
17.10.2021,06:57:54,Theft,Yelahanka,12.9473,77.6179,Male,35,Other,29,Knife,None,Partly Cloudy,24,Embezzlement
24.10.2021,23:32:07,Embezzlement,Banashankari,12.9267,77.7038,Male,49,Other,31,None,Major,Clear,16,Burglary
28.10.2021,23:37:54,Fraud,Jayanagar,12.8841,77.6165,Female,30,Female,37,Knife,None,Snow,32,Vandalism
28.10.2021,11:09:56,Fraud,Whitefield,13.024,77.792,Male,50,Other,52,Blunt Object,Minor,Rain,2,Drug Offense
29.10.2021,14:38:25,Assault,Banashankari,12.9282,77.7874,Other,18,Male,57,Gun,Fatal,Rain,33,Embezzlement
01.11.2021,20:08:40,Assault,Kamakshipalya,12.9739,77.6366,Other,65,Female,60,None,Major,Clear,10,Drug Offense
03.11.2021,21:04:23,Drug Offense,Bellandur,12.8892,77.6551,Male,53,Male,25,Gun,Fatal,Snow,12,Burglary
05.11.2021,14:42:06,Robbery,Banashankari,13.1622,77.6288,Male,25,Male,64,Blunt Object,Fatal,Overcast,29,Theft
06.11.2021,02:54:59,Forgery,Kamakshipalya,13.0967,77.68,Female,38,Other,28,Blunt Object,None,Partly Cloudy,17,Drug Offense
14.11.2021,10:51:33,Drug Offense,Indiranagar,12.8903,77.5896,Other,37,Male,33,None,Fatal,Clear,32,Embezzlement
18.11.2021,19:40:37,Drug Offense,HSR Layout,12.8103,77.6181,Other,64,Male,20,Blunt Object,None,Rain,12,None
19.11.2021,05:32:35,Fraud,Banashankari,13.102,77.449,Male,25,Other,22,Gun,Fatal,Snow,17,Burglary
23.11.2021,19:22:07,Drug Offense,Koramangala,13.001,77.7295,Other,31,Other,23,None,Minor,Snow,5,Burglary
27.11.2021,19:31:03,Embezzlement,Electronic City,12.8848,77.6297,Male,43,Female,64,Blunt Object,Major,Snow,6,Theft
30.11.2021,20:09:38,Vandalism,JP Nagar,12.9765,77.6116,Female,56,Other,54,None,Major,Clear,9,Embezzlement
30.11.2021,22:34:24,Burglary,Yelahanka,13.0076,77.5068,Other,62,Female,57,Knife,Major,Snow,40,Fraud
03.12.2021,21:01:01,Embezzlement,Whitefield,12.9592,77.7715,Female,30,Female,30,Gun,Fatal,Snow,0,Vandalism
05.12.2021,04:33:50,Robbery,Bellandur,12.8444,77.4921,Male,37,Male,58,Blunt Object,Minor,Overcast,7,Vandalism
06.12.2021,08:52:12,Theft,Electronic City,13.1848,77.7966,Male,26,Male,24,None,Minor,Overcast,28,Vandalism
18.12.2021,08:26:03,Burglary,Whitefield,12.939,77.4726,Other,18,Female,23,Blunt Object,None,Snow,15,None
21.12.2021,01:01:33,Robbery,Banashankari,12.9655,77.6345,Other,52,Female,38,Blunt Object,Fatal,Partly Cloudy,1,Embezzlement
23.12.2021,05:15:47,Vandalism,Kamakshipalya,13.128,77.5307,Other,43,Female,56,Blunt Object,None,Clear,19,Robbery
24.12.2021,05:16:30,Forgery,Whitefield,13.128,77.5213,Female,57,Male,25,Gun,Minor,Snow,7,Drug Offense
26.12.2021,04:38:51,Embezzlement,HSR Layout,12.8783,77.454,Male,18,Male,19,Blunt Object,Minor,Rain,16,None
26.12.2021,14:27:14,Assault,Banashankari,13.0806,77.7958,Female,59,Male,62,Blunt Object,Minor,Overcast,12,Drug Offense
01.01.2022,19:15:45,Burglary,Whitefield,13.0714,77.7267,Female,61,Male,43,Knife,None,Rain,4,Burglary
01.01.2022,19:15:45,Burglary,Whitefield,13.0714,77.7267,Female,61,Male,43,Knife,None,Rain,4,Burglary
01.01.2022,19:15:45,Burglary,Whitefield,13.0714,77.7267,Female,61,Male,43,Knife,None,Rain,4,Burglary
04.01.2022,13:27:30,Robbery,Bellandur,13.0839,77.4747,Other,57,Female,21,None,None,Clear,28,Embezzlement
04.01.2022,13:27:30,Robbery,Bellandur,13.0839,77.4747,Other,57,Female,21,None,None,Clear,28,Embezzlement
04.01.2022,13:27:30,Robbery,Bellandur,13.0839,77.4747,Other,57,Female,21,None,None,Clear,28,Embezzlement
08.01.2022,23:29:18,Vandalism,HSR Layout,12.8804,77.7989,Male,57,Female,54,Blunt Object,None,Rain,7,Embezzlement
08.01.2022,23:29:18,Vandalism,HSR Layout,12.8804,77.7989,Male,57,Female,54,Blunt Object,None,Rain,7,Embezzlement
10.01.2022,01:20:21,Forgery,Koramangala,13.1858,77.7249,Female,49,Other,47,Gun,Fatal,Overcast,27,Fraud
10.01.2022,01:20:21,Forgery,Koramangala,13.1858,77.7249,Female,49,Other,47,Gun,Fatal,Overcast,27,Fraud
10.01.2022,01:20:21,Forgery,Koramangala,13.1858,77.7249,Female,49,Other,47,Gun,Fatal,Overcast,27,Fraud
13.01.2022,03:38:23,Forgery,JP Nagar,12.9809,77.7966,Female,58,Female,18,Gun,Minor,Clear,0,Embezzlement
13.01.2022,03:38:23,Forgery,JP Nagar,12.9809,77.7966,Female,58,Female,18,Gun,Minor,Clear,0,Embezzlement
13.01.2022,03:38:23,Forgery,JP Nagar,12.9809,77.7966,Female,58,Female,18,Gun,Minor,Clear,0,Embezzlement
14.01.2022,14:52:45,Vandalism,Kamakshipalya,13.0471,77.5831,Female,30,Other,53,Gun,Fatal,Partly Cloudy,34,Assault
14.01.2022,14:52:45,Vandalism,Kamakshipalya,13.0471,77.5831,Female,30,Other,53,Gun,Fatal,Partly Cloudy,34,Assault
14.01.2022,14:52:45,Vandalism,Kamakshipalya,13.0471,77.5831,Female,30,Other,53,Gun,Fatal,Partly Cloudy,34,Assault
17.01.2022,02:51:03,Robbery,Bellandur,13.0463,77.5768,Other,38,Male,38,None,None,Snow,34,Forgery
17.01.2022,08:54:41,Robbery,Kamakshipalya,13.1952,77.7379,Female,23,Male,36,Gun,Fatal,Overcast,29,Embezzlement
17.01.2022,08:54:41,Robbery,Kamakshipalya,13.1952,77.7379,Female,23,Male,36,Gun,Fatal,Overcast,29,Embezzlement
17.01.2022,02:51:03,Robbery,Bellandur,13.0463,77.5768,Other,38,Male,38,None,None,Snow,34,Forgery
17.01.2022,08:54:41,Robbery,Kamakshipalya,13.1952,77.7379,Female,23,Male,36,Gun,Fatal,Overcast,29,Embezzlement
30.01.2022,02:07:16,Robbery,Whitefield,12.9426,77.4991,Female,49,Other,33,Blunt Object,Major,Clear,6,Robbery
30.01.2022,02:07:16,Robbery,Whitefield,12.9426,77.4991,Female,49,Other,33,Blunt Object,Major,Clear,6,Robbery
30.01.2022,02:07:16,Robbery,Whitefield,12.9426,77.4991,Female,49,Other,33,Blunt Object,Major,Clear,6,Robbery
01.02.2022,22:27:21,Vandalism,Koramangala,13.0475,77.4715,Male,29,Female,51,None,Minor,Clear,28,Drug Offense
01.02.2022,22:27:21,Vandalism,Koramangala,13.0475,77.4715,Male,29,Female,51,None,Minor,Clear,28,Drug Offense
01.02.2022,22:27:21,Vandalism,Koramangala,13.0475,77.4715,Male,29,Female,51,None,Minor,Clear,28,Drug Offense
02.02.2022,11:35:03,Robbery,Jayanagar,13.0578,77.5606,Female,50,Male,36,Blunt Object,None,Snow,18,Forgery
02.02.2022,11:35:03,Robbery,Jayanagar,13.0578,77.5606,Female,50,Male,36,Blunt Object,None,Snow,18,Forgery
02.02.2022,11:35:03,Robbery,Jayanagar,13.0578,77.5606,Female,50,Male,36,Blunt Object,None,Snow,18,Forgery
03.02.2022,21:39:18,Assault,Kamakshipalya,13.0701,77.4257,Other,22,Female,50,Blunt Object,Minor,Partly Cloudy,9,Vandalism
03.02.2022,21:39:18,Assault,Kamakshipalya,13.0701,77.4257,Other,22,Female,50,Blunt Object,Minor,Partly Cloudy,9,Vandalism
05.02.2022,05:26:27,Assault,Banashankari,13.0967,77.4251,Other,44,Male,31,None,None,Partly Cloudy,35,Embezzlement
05.02.2022,05:26:27,Assault,Banashankari,13.0967,77.4251,Other,44,Male,31,None,None,Partly Cloudy,35,Embezzlement
11.02.2022,02:17:11,Forgery,Banashankari,12.9097,77.5268,Female,45,Female,50,Gun,None,Rain,17,Assault
11.02.2022,02:17:11,Forgery,Banashankari,12.9097,77.5268,Female,45,Female,50,Gun,None,Rain,17,Assault
11.02.2022,02:17:11,Forgery,Banashankari,12.9097,77.5268,Female,45,Female,50,Gun,None,Rain,17,Assault
12.02.2022,02:09:54,Fraud,Bellandur,13.0855,77.4513,Other,58,Other,22,Gun,Major,Clear,4,Drug Offense
12.02.2022,00:29:45,Embezzlement,Jayanagar,13.1616,77.732,Female,41,Other,43,Blunt Object,Fatal,Partly Cloudy,4,None
12.02.2022,00:29:45,Embezzlement,Jayanagar,13.1616,77.732,Female,41,Other,43,Blunt Object,Fatal,Partly Cloudy,4,None
12.02.2022,06:16:08,Assault,Bellandur,12.9461,77.5713,Female,59,Male,46,Blunt Object,Major,Clear,0,Burglary
12.02.2022,02:09:54,Fraud,Bellandur,13.0855,77.4513,Other,58,Other,22,Gun,Major,Clear,4,Drug Offense
12.02.2022,02:09:54,Fraud,Bellandur,13.0855,77.4513,Other,58,Other,22,Gun,Major,Clear,4,Drug Offense
12.02.2022,06:16:08,Assault,Bellandur,12.9461,77.5713,Female,59,Male,46,Blunt Object,Major,Clear,0,Burglary
13.02.2022,23:59:43,Drug Offense,Electronic City,13.0442,77.5721,Male,27,Other,22,Blunt Object,Major,Overcast,25,Assault
13.02.2022,23:59:43,Drug Offense,Electronic City,13.0442,77.5721,Male,27,Other,22,Blunt Object,Major,Overcast,25,Assault
17.02.2022,05:24:44,Theft,Jayanagar,12.835,77.4751,Other,41,Other,42,Blunt Object,Fatal,Rain,16,Forgery
17.02.2022,05:24:44,Theft,Jayanagar,12.835,77.4751,Other,41,Other,42,Blunt Object,Fatal,Rain,16,Forgery
19.02.2022,03:47:35,Fraud,Koramangala,13.1618,77.5665,Other,31,Female,55,Knife,Major,Clear,22,Drug Offense
19.02.2022,03:47:35,Fraud,Koramangala,13.1618,77.5665,Other,31,Female,55,Knife,Major,Clear,22,Drug Offense
03.03.2022,07:47:05,Assault,Banashankari,12.9288,77.7658,Other,20,Other,30,Blunt Object,Major,Clear,27,Burglary
03.03.2022,07:47:05,Assault,Banashankari,12.9288,77.7658,Other,20,Other,30,Blunt Object,Major,Clear,27,Burglary
03.03.2022,07:47:05,Assault,Banashankari,12.9288,77.7658,Other,20,Other,30,Blunt Object,Major,Clear,27,Burglary
04.03.2022,02:41:27,Drug Offense,HSR Layout,12.8322,77.5338,Male,35,Other,27,Knife,None,Overcast,28,Fraud
04.03.2022,02:41:27,Drug Offense,HSR Layout,12.8322,77.5338,Male,35,Other,27,Knife,None,Overcast,28,Fraud
04.03.2022,02:41:27,Drug Offense,HSR Layout,12.8322,77.5338,Male,35,Other,27,Knife,None,Overcast,28,Fraud
12.03.2022,18:06:15,Drug Offense,Kamakshipalya,12.9133,77.5893,Male,23,Other,47,Blunt Object,Fatal,Clear,38,Vandalism
19.03.2022,07:52:57,Burglary,Koramangala,12.8762,77.6667,Female,19,Other,61,Blunt Object,Fatal,Snow,36,Robbery
19.03.2022,07:52:57,Burglary,Koramangala,12.8762,77.6667,Female,19,Other,61,Blunt Object,Fatal,Snow,36,Robbery
23.03.2022,12:29:57,Assault,Koramangala,12.826,77.5866,Female,55,Other,43,Gun,Minor,Clear,14,Fraud
23.03.2022,12:29:57,Assault,Koramangala,12.826,77.5866,Female,55,Other,43,Gun,Minor,Clear,14,Fraud
23.03.2022,12:29:57,Assault,Koramangala,12.826,77.5866,Female,55,Other,43,Gun,Minor,Clear,14,Fraud
25.03.2022,00:07:13,Robbery,Banashankari,12.8283,77.4209,Female,64,Male,60,Knife,Minor,Snow,37,Burglary
25.03.2022,00:07:13,Robbery,Banashankari,12.8283,77.4209,Female,64,Male,60,Knife,Minor,Snow,37,Burglary
25.03.2022,00:07:13,Robbery,Banashankari,12.8283,77.4209,Female,64,Male,60,Knife,Minor,Snow,37,Burglary
01.04.2022,17:13:23,Robbery,HSR Layout,12.9318,77.6803,Other,22,Female,35,Blunt Object,Major,Snow,16,Forgery
03.04.2022,08:12:11,Robbery,Bellandur,12.8936,77.7214,Other,23,Other,50,Gun,Minor,Snow,38,None
03.04.2022,08:12:11,Robbery,Bellandur,12.8936,77.7214,Other,23,Other,50,Gun,Minor,Snow,38,None
04.04.2022,13:28:11,Fraud,Koramangala,12.8066,77.6143,Male,25,Male,50,None,None,Rain,38,Vandalism
07.04.2022,20:06:44,Robbery,Koramangala,13.0297,77.46,Female,21,Male,38,Gun,Major,Clear,33,Theft
07.04.2022,06:23:50,Forgery,Marathahalli,13.0534,77.5031,Other,33,Male,61,Gun,Major,Partly Cloudy,1,Embezzlement
11.04.2022,12:34:41,Fraud,Jayanagar,13.0851,77.5787,Other,31,Other,49,Blunt Object,Minor,Overcast,25,Assault
11.04.2022,16:01:51,Vandalism,Banashankari,13.0698,77.5901,Male,45,Male,33,None,Major,Overcast,21,Drug Offense
11.04.2022,16:01:51,Vandalism,Banashankari,13.0698,77.5901,Male,45,Male,33,None,Major,Overcast,21,Drug Offense
11.04.2022,16:01:51,Vandalism,Banashankari,13.0698,77.5901,Male,45,Male,33,None,Major,Overcast,21,Drug Offense
20.04.2022,23:47:47,Assault,Jayanagar,13.0472,77.6742,Female,30,Other,30,None,Fatal,Snow,9,Forgery
20.04.2022,23:47:47,Assault,Jayanagar,13.0472,77.6742,Female,30,Other,30,None,Fatal,Snow,9,Forgery
20.04.2022,23:47:47,Assault,Jayanagar,13.0472,77.6742,Female,30,Other,30,None,Fatal,Snow,9,Forgery
29.04.2022,08:12:36,Drug Offense,Yelahanka,12.8894,77.7572,Female,39,Female,37,Knife,Major,Overcast,20,Theft
29.04.2022,08:12:36,Drug Offense,Yelahanka,12.8894,77.7572,Female,39,Female,37,Knife,Major,Overcast,20,Theft
29.04.2022,08:12:36,Drug Offense,Yelahanka,12.8894,77.7572,Female,39,Female,37,Knife,Major,Overcast,20,Theft
01.05.2022,11:16:30,Burglary,HSR Layout,13.1113,77.694,Female,34,Male,43,Knife,Minor,Rain,0,None
01.05.2022,11:16:30,Burglary,HSR Layout,13.1113,77.694,Female,34,Male,43,Knife,Minor,Rain,0,None
01.05.2022,11:16:30,Burglary,HSR Layout,13.1113,77.694,Female,34,Male,43,Knife,Minor,Rain,0,None
09.05.2022,08:02:45,Fraud,Marathahalli,13.0737,77.7621,Other,55,Male,64,Knife,None,Clear,18,Drug Offense
09.05.2022,08:02:45,Fraud,Marathahalli,13.0737,77.7621,Other,55,Male,64,Knife,None,Clear,18,Drug Offense
09.05.2022,08:02:45,Fraud,Marathahalli,13.0737,77.7621,Other,55,Male,64,Knife,None,Clear,18,Drug Offense
10.05.2022,16:16:51,Theft,JP Nagar,12.8634,77.6861,Female,54,Other,56,Blunt Object,Minor,Partly Cloudy,4,Burglary
10.05.2022,16:16:51,Theft,JP Nagar,12.8634,77.6861,Female,54,Other,56,Blunt Object,Minor,Partly Cloudy,4,Burglary
10.05.2022,16:16:51,Theft,JP Nagar,12.8634,77.6861,Female,54,Other,56,Blunt Object,Minor,Partly Cloudy,4,Burglary
11.05.2022,18:55:06,Embezzlement,Electronic City,13.0327,77.7592,Female,51,Female,65,Gun,Fatal,Partly Cloudy,8,Forgery
11.05.2022,18:55:06,Embezzlement,Electronic City,13.0327,77.7592,Female,51,Female,65,Gun,Fatal,Partly Cloudy,8,Forgery
11.05.2022,18:55:06,Embezzlement,Electronic City,13.0327,77.7592,Female,51,Female,65,Gun,Fatal,Partly Cloudy,8,Forgery
15.05.2022,12:50:32,Burglary,HSR Layout,12.9153,77.5046,Female,62,Female,46,Blunt Object,Minor,Clear,21,None
15.05.2022,12:50:32,Burglary,HSR Layout,12.9153,77.5046,Female,62,Female,46,Blunt Object,Minor,Clear,21,None
16.05.2022,12:47:04,Embezzlement,Koramangala,12.9141,77.7391,Other,22,Male,54,Knife,None,Partly Cloudy,21,None
16.05.2022,12:47:04,Embezzlement,Koramangala,12.9141,77.7391,Other,22,Male,54,Knife,None,Partly Cloudy,21,None
16.05.2022,12:47:04,Embezzlement,Koramangala,12.9141,77.7391,Other,22,Male,54,Knife,None,Partly Cloudy,21,None
18.05.2022,17:40:51,Theft,Indiranagar,13.0926,77.5913,Male,48,Other,53,Knife,Minor,Partly Cloudy,6,Robbery
18.05.2022,21:19:13,Robbery,Koramangala,13.0284,77.5535,Male,51,Other,64,Blunt Object,Fatal,Snow,9,Fraud
18.05.2022,17:40:51,Theft,Indiranagar,13.0926,77.5913,Male,48,Other,53,Knife,Minor,Partly Cloudy,6,Robbery
18.05.2022,21:19:13,Robbery,Koramangala,13.0284,77.5535,Male,51,Other,64,Blunt Object,Fatal,Snow,9,Fraud
21.05.2022,19:11:44,Embezzlement,Banashankari,12.9565,77.5443,Male,41,Female,55,Gun,Minor,Partly Cloudy,18,Robbery
21.05.2022,18:45:22,Embezzlement,Electronic City,12.8833,77.4698,Female,40,Other,39,None,None,Overcast,15,Theft
21.05.2022,18:45:22,Embezzlement,Electronic City,12.8833,77.4698,Female,40,Other,39,None,None,Overcast,15,Theft
21.05.2022,19:11:44,Embezzlement,Banashankari,12.9565,77.5443,Male,41,Female,55,Gun,Minor,Partly Cloudy,18,Robbery
23.05.2022,11:59:14,Vandalism,Banashankari,13.0282,77.692,Male,19,Female,34,Knife,None,Partly Cloudy,16,Robbery
23.05.2022,11:59:14,Vandalism,Banashankari,13.0282,77.692,Male,19,Female,34,Knife,None,Partly Cloudy,16,Robbery
23.05.2022,11:59:14,Vandalism,Banashankari,13.0282,77.692,Male,19,Female,34,Knife,None,Partly Cloudy,16,Robbery
29.05.2022,04:59:01,Embezzlement,Yelahanka,13.0366,77.7925,Female,32,Other,31,Knife,Minor,Overcast,7,Theft
29.05.2022,04:59:01,Embezzlement,Yelahanka,13.0366,77.7925,Female,32,Other,31,Knife,Minor,Overcast,7,Theft
06.06.2022,10:12:23,Vandalism,HSR Layout,12.8041,77.7839,Female,25,Other,28,Gun,Minor,Clear,24,Forgery
